a,b,c,d,e,f,g,h,i,j,k,l,m
-0.841855621,1.049829369,-5.648077172,-1.000607938,0.930589718,1.98621398,0.612759924,-1.229181033,1.868771889,1.196045762,-1.425065424,-2.229334627,-0.036838563
-5.16718526,0.290469928,0.096699878,-1.382422298,0.390672258,2.554160181,0.457557778,-0.23408798,0.224778223,-1.198602316,-0.209341995,2.2094412,-0.792673881
1.561860615,-0.742716254,0.94434834,-2.381374767,1.106678253,1.851342879,0.446494526,-1.564666023,0.249750117,-0.358589744,-1.249154809,0.840937042,-0.826383637
4.030009554,-1.597324439,-0.593024698,0.251296523,-0.922195133,-0.628669563,-1.105354854,-1.375587167,0.667459488,-1.864445183,2.91451977,0.438742461,0.534517137
1.606807474,-1.550328311,1.602036693,-0.236958194,-0.020791843,1.335804222,-1.419495745,0.148780056,0.210314037,-1.741643775,-0.936327087,-1.385176186,-1.55792672
-0.708443683,-0.705446002,0.714514972,-0.364440896,-2.129359098,-1.150620601,-0.789142694,3.868192869,4.095758991,2.076080397,2.764967048,-0.081030839,-1.981185948
-0.885840799,0.630009524,-2.002645762,-2.396219308,-2.42246369,0.331503143,2.783823548,-0.820236957,-1.03094821,0.715217289,0.208513597,1.822679541,0.699798544
3.602401246,-0.854028264,-3.884849267,0.568471722,3.252328728,-0.40205911,-1.129156112,-0.892258546,0.734216132,-0.564431073,0.307568341,-1.433439046,0.693998433
-3.066049193,-0.352710752,1.23453361,-2.378370867,-1.97940699,-1.164200077,2.187248599,0.390808367,0.460374976,-0.242359574,1.04127325,1.151509243,1.947557979
-1.252002954,-0.68691874,-3.080625073,1.43278153,-3.429957796,1.057790254,-0.378798569,-0.683384111,-0.192120925,1.799790965,-0.186947177,1.633443337,2.455346927
-5.169044839,0.532665159,-1.791970786,-0.846378231,1.946792353,0.255138459,0.98560933,-1.683048923,0.718262174,-1.122915702,-0.179927472,1.73490886,1.762977211
-4.401344713,0.092368253,-0.516038833,0.446628274,0.351252513,0.640908193,-0.135831957,-0.371630323,-1.433181777,1.951584585,0.105946177,0.019432564,-0.502474133
-4.495301552,-0.114603619,2.173811145,0.100611449,-0.903565811,-0.200462599,-1.520901912,1.479570333,0.361801886,-1.088445631,-0.215918954,0.040936398,-0.116420285
0.272408718,-0.592135864,0.391913689,-0.823791439,2.21164571,2.248242802,-0.766435444,-0.270317347,0.968473768,-2.761634618,-0.426848157,1.232981274,-3.084837162
-1.214602982,1.738236996,-6.434428575,-1.368429654,1.76506843,1.135605074,0.374671011,-1.377750695,2.116269053,0.392726549,-1.641192929,-0.731184222,1.160902089
2.246333802,-1.902510464,-0.54187169,0.835732811,3.397793049,-3.349051308,-1.288571267,2.31110812,0.685835371,1.336206888,3.063247459,1.659134645,0.01320728
-1.387242118,0.541788187,-1.47862312,-1.525604833,-1.189613699,-0.099328209,0.129703586,1.062611662,-2.168430108,-1.25668515,-0.227788769,1.841322903,-1.356173367
-5.953657074,0.981568333,-0.544262968,-1.106556869,2.562041318,1.244236528,1.694817242,-1.508553052,0.818080431,0.656454469,-1.09561803,0.875224302,0.607812136
1.850743349,-1.413755108,0.529815978,-0.774261671,-0.242665683,-0.129588593,-1.103840478,-0.851402324,-0.453852233,0.52384986,-1.433603326,0.636146978,0.336181864
-0.274234589,0.308794881,-1.548843675,-0.57254942,-2.737921534,1.223010937,-0.9123161,-1.311784558,-1.310594443,2.921977378,-0.781440324,0.97733511,-1.413141295
-4.736249196,0.99141148,-1.587926242,0.548940207,2.908361679,-0.378733585,-1.291904639,-0.548984343,-1.617815713,-0.646265265,0.483666572,1.785834439,-1.64895023
-3.447847778,0.637233513,-1.645335147,-0.899268545,-0.949746875,-1.114038855,-1.461686155,1.664839536,-0.607920164,-4.245812961,0.191785163,2.827035269,1.479236441
-0.75325117,-1.936712867,0.744418195,3.838942761,-1.85127146,0.557569768,3.437444352,-1.228724989,0.502687639,-0.208528688,-2.610228157,0.887441063,-0.966882888
-3.117476915,-0.092069113,-1.566203355,-0.820361016,-1.139088826,0.322993069,-0.972081878,0.277151321,0.140616841,-3.140062744,1.494714313,2.434894616,0.562583332
-2.002429923,-0.060883594,0.133952489,-1.768849321,-1.815655535,0.77447378,-0.447230745,0.991332394,-0.090379571,-0.337409674,-0.842548958,-0.658477541,-0.443082414
-4.131008384,0.075068959,2.476009237,-0.63003019,-1.565267456,0.954499362,0.538860867,-0.357557147,0.39349306,0.237332978,-0.641065347,-0.857112045,-1.171068122
-0.074036051,-1.229890844,-3.241661519,-0.236292366,4.684060209,1.270705012,1.185525141,-2.095472747,0.026623802,-0.434198161,-0.743590966,2.734260342,2.376065455
-3.415155373,0.284745913,-0.749525347,-0.568866435,1.234017407,0.247340696,-0.0270119,-0.404667023,2.859913428,-1.235973863,-0.193313168,-1.706402717,-0.870504364
-1.461484259,-0.278726526,-2.933938198,1.171008529,-0.881837843,-0.827611164,-2.778686269,-0.313093355,0.519730114,-0.441865097,0.391785316,1.354978543,0.440576367
1.638722912,-2.30096025,-0.444022162,2.348043413,-0.300503796,4.491603578,-1.150355176,-0.950276642,0.291320575,0.344676258,0.766857363,1.176130864,3.220955926
0.159896395,-0.771212518,1.837067749,0.780329559,2.768633318,0.353855002,-0.680851611,-0.142907311,0.268825172,1.501623281,-2.148547536,-2.389652371,0.063608854
1.392606664,-2.912637324,3.030890527,-0.829508019,-0.437189442,-1.678335642,0.259961255,-0.80539859,-0.729299863,0.466967124,-0.076480259,1.366179965,1.833375032
-2.577319427,1.797673508,-0.887525313,-1.190802263,0.580036486,-0.506917054,1.139206584,-2.106050326,3.273770351,-1.083281919,1.113471838,-2.821218079,-0.823048214
-2.647779814,-0.488076848,0.462267663,0.107726782,-2.388771817,-0.906462805,-0.08070757,1.014647664,1.262077001,-3.403949122,1.881190912,-0.668634449,0.146286525
1.771274572,-0.225210635,-2.371616038,-2.297702467,3.53305438,0.075340431,1.331494474,-1.684630531,-1.801747896,-0.014211437,1.316312996,1.66903065,-0.199785866
-0.744181577,0.049334625,0.115052611,-1.327220488,-2.834426289,0.787523006,-0.69229946,0.414880755,0.465008547,0.934923283,-0.618199744,-0.316007893,-0.636962154
2.547195461,-0.670969136,-0.407156453,2.983750618,-1.562749631,-0.618967128,3.382709253,0.814045724,0.31454737,-1.56742101,-1.606431983,0.469084266,-1.624143701
3.233663371,-0.694403917,-1.597487183,-0.428593342,0.452983728,1.172287723,-0.617150428,-0.671670999,0.039918095,-0.836505635,-0.33086374,0.468066573,-0.535960106
-5.401526013,-0.065629102,0.00824503,1.08479509,1.796549577,-1.753635945,-1.290312574,1.992612434,2.871986528,0.576454543,-0.021019712,-0.199759782,-0.09807243
-1.556630447,0.00997956,-2.331021965,2.305704323,-0.057234395,-0.372236401,-2.716791535,-1.323577627,0.630190034,2.044719344,-0.285519817,-1.632138845,0.0765756
-0.809428025,2.192952568,-0.745095289,1.345876546,-2.099134491,3.07018554,-0.016837738,2.627615969,-0.610601408,-1.379718683,0.018953148,-0.31663861,3.997789477
-1.442571406,1.173051252,-2.601122946,-0.846912329,0.988126017,-0.439502297,2.773578075,-1.49017159,-1.855518416,1.201739068,5.273072295,1.189826615,-0.305157819
-0.688784008,-1.915503701,2.911018139,-0.309655301,0.221614866,2.627885933,0.545536538,-1.023338112,0.295901045,1.53262863,-1.01640725,-0.105316638,-0.69680902
-2.562807719,-0.27890483,0.01065432,-0.840626361,-1.756191235,1.925917021,-0.929655458,0.755933821,0.480423365,-1.265795349,-0.565679237,-0.235182365,0.286275732
-0.352146059,-1.485214575,0.916466445,-0.486644689,3.134383506,0.840869266,0.267959809,-0.935355985,-1.550285555,-0.882930111,0.898757137,0.192018378,-0.704258246
4.567784793,-2.027818899,-2.507963814,1.144244196,-0.645893594,-0.681288274,-2.482857751,-1.115055006,0.141269643,-1.049745618,-0.167454996,-0.310983192,1.393059646
-2.091746034,1.133716436,-2.111209146,0.459276235,0.507217404,-0.228557137,0.277136461,-0.70406998,-3.213513829,1.951731672,0.366775161,-0.524202173,-0.62025345
-2.797803356,0.121826092,0.654904841,-1.190623631,-1.980381348,1.534593789,-0.172592444,0.710818064,-0.062881149,0.147261152,-0.39284649,-0.434701573,-0.825052122
2.498630456,-3.078011699,-0.243116121,1.112306651,-0.078186145,-1.060377853,-1.544911034,2.452373201,1.770729162,2.739594802,0.314415951,1.891132793,-0.067181196
-1.761189583,0.294359465,0.369737158,-1.246368743,-2.978414473,1.70421105,1.663831373,-1.443354076,1.221336943,0.216462716,2.22560639,-0.514442844,-0.803537334
3.33483118,-1.145895215,-1.22486769,-1.429215499,-0.532223951,0.1942746,1.463270108,-1.407308248,0.00193702,-1.518547446,2.682328544,0.646837666,0.464504058
2.222037294,-2.496954713,1.705817896,0.860509646,-0.728492703,-0.705475252,-3.222813346,-0.11788768,0.669880299,-1.08840842,-0.077185888,-0.211690075,0.452647186
1.288015853,0.328141767,-0.097007337,-0.742102241,3.491112173,-1.679880935,1.1036672,-1.097171379,-3.687289474,-0.771686296,3.112638345,0.741578939,-3.081289063
0.719950515,-2.472065392,2.442628172,-0.205269339,0.572568706,1.949764614,-0.350203755,-0.447128389,-0.995307441,0.63090625,-0.106841913,1.184477063,-0.429861468
-4.967562799,0.256993631,-0.93963361,1.227570918,1.935508113,-0.480735334,-1.009551177,-0.124839581,-1.255339774,0.079646757,2.212243671,0.738103776,-0.760740608
-4.248325436,0.30773099,0.687685577,0.787825002,1.400745656,0.002641476,-0.782296825,-0.067823555,-3.302940307,1.293423575,2.341147523,1.022071928,-1.793638758
1.650107855,0.132289675,-1.94830504,2.583174283,0.75071904,-1.587919885,6.356405134,-0.013349281,1.208125222,-1.188059574,-1.357343836,-0.646532236,-1.884117205
0.401602969,1.145497437,-5.253678212,-0.797686145,2.85936644,1.79550017,1.332009184,-2.203175683,2.084213274,1.028365794,-1.06192542,-1.719364665,1.203976221
-2.725781631,0.037993875,-1.21397024,2.628835853,-0.893800432,-0.863741207,-1.099567615,-0.027940833,-3.374973697,3.003793716,0.767197171,-0.511542517,-0.341604747
-5.680881245,0.560032262,0.082853574,0.585524101,2.127528826,-0.698881965,-1.072202609,-0.58912041,0.939416328,-0.795279267,-1.323990156,0.326546729,0.738911256
-3.883626108,-1.18779085,2.060460402,2.244261247,2.175400154,-1.117571692,-2.227827438,0.671778964,0.180277707,-1.302382919,-0.644739484,0.440259866,0.957004977
-5.128224679,0.470900672,1.484081703,-0.8936965,1.429714726,1.794540879,2.09673078,-1.508985256,0.944149379,1.241945976,-2.008128931,-1.568159225,-0.355923894
-5.420084032,1.56445666,-0.343841123,-0.868491107,2.714189869,-1.054890958,0.45043491,1.543262542,-1.788272659,-0.316316883,1.23999068,0.699833853,-0.464041016
-4.172402293,0.704108183,1.893148018,-2.734193581,-1.299196724,-0.1101945,0.689391052,0.89688555,-0.287763487,-1.171171564,-0.909951294,0.011664339,-0.827344352
-5.102764736,0.914905772,-1.105738831,0.555576835,1.589702034,2.08590978,-0.239471696,-1.587290046,0.759247694,1.237227818,0.021951922,-1.180329554,-1.031541003
-3.337769319,-0.026687952,-2.457857247,-0.070775064,0.735767685,0.03269049,0.457999712,-0.372186079,1.323324517,0.384239985,-0.968987729,0.317474971,2.544079567
1.360330712,7.276591636,4.955363282,3.729184152,-0.16205612,3.442640395,0.146108849,2.015201962,3.962162016,3.427813646,-1.247928793,1.339578648,0.653029631
1.73965188,-1.961161642,-0.715579363,-0.964603029,-0.149598819,1.696059504,0.159152385,-1.20308231,-0.161289716,-1.364186189,-0.448064611,1.668907471,-0.457490113
-0.700038447,-1.677333363,4.108125423,-0.582608637,1.992279257,-0.866120833,1.206834427,0.404413585,-1.184728375,-1.349234718,2.314384877,-1.647965029,-0.795118662
-4.130251908,0.515212569,-1.728513852,0.032556992,1.948132151,1.024279752,-0.090108241,-0.67137206,1.005565969,-1.907641675,-0.334020392,-1.180926762,-0.797066837
4.434711132,-1.095245669,-1.644006006,-1.974966675,0.325783017,-1.706997857,0.882021585,2.976608224,2.065748606,2.7779202,2.123580072,0.561949792,-0.37249165
-3.663940919,1.458646125,-2.846694364,-1.911506201,2.552474077,-0.542668765,0.391395197,0.403420309,0.008040737,-1.022579085,-1.132894098,0.484748962,0.790099528
-4.708281386,0.491395896,0.425383155,-0.129411691,0.457637703,-1.172174495,0.538763462,-0.475744629,1.674005464,-1.040441896,0.603379302,-2.299585654,0.810107657
-0.075880559,-2.374273864,1.884901101,-1.99020342,1.225692817,-0.745781945,1.144572513,-0.470425553,-0.695646312,-0.675227015,-0.443386932,3.630061074,2.557546479
-0.896392371,-1.095092679,2.185765547,-3.663243675,1.120707662,0.606970067,3.093514013,-0.654309751,0.516199564,-2.05079823,-1.019846299,2.560481016,2.683272804
-3.321086243,0.542338806,-1.382148545,-0.326327864,-0.617614124,2.462673899,-1.100000214,-0.327339873,1.406306602,-2.476349566,1.01925013,0.450628964,-1.526724827
-4.587212609,0.643031778,1.220986811,0.491181953,1.263191904,-3.766905015,-1.013632666,1.973763771,-2.699313769,-1.274615645,0.920182579,0.326485029,-0.103051965
-0.859917834,-1.365853363,3.03295912,-0.713340202,2.927679234,-1.478833845,0.568103368,-0.180286582,0.266207521,-0.114174615,-1.84918947,-0.84730629,0.319813491
-0.465183573,0.619555024,-0.69381427,-1.197804337,-2.967481283,-0.0432981,-1.096649657,1.688845537,-0.764471754,-1.06303541,-0.893473671,-2.33700154,-0.428841877
-2.605243583,1.32199242,-4.530840873,2.884264307,1.758415176,0.470703548,-1.704695199,-1.766771601,-2.672578069,3.050303838,1.880766312,0.682526747,0.366017736
-0.65718607,-2.483192481,2.423636342,0.225816603,3.71838445,-0.986318958,0.113856539,2.359714592,2.099479437,4.012366264,1.094583832,2.107990814,0.36461908
-5.961821509,1.080389884,0.941694471,-1.786991854,1.530213082,-0.169584842,1.702367758,-0.876266021,0.311489873,-0.360179382,-0.29966385,-0.182929468,-0.199321862
-1.545770116,0.193430799,-1.167808314,-0.393127067,-3.082607881,2.937860084,1.469091247,-1.344702815,0.098548349,0.982568569,1.176184215,-0.624833704,-0.379900427
4.283880648,-0.388998561,-0.235238585,-1.71300794,-0.152241548,-2.240078525,0.730089799,2.633154753,1.31068614,1.821409267,1.382445476,-0.631049373,-1.147882211
-5.699016717,1.624841533,2.572553893,-1.225310356,2.920421212,-0.008941448,1.098084355,0.966164791,-2.363139697,-1.266899261,0.811719355,-0.32073203,-3.310461966
1.469831391,0.193291432,-0.969612807,-0.99801064,-2.12226671,-1.940260855,-0.991220571,0.214781285,1.464682172,-1.75259516,3.054109195,-0.15584927,-0.716812084
1.157483284,-0.687529648,-1.136309434,0.173036,2.97982198,1.642599258,0.472390917,-1.479073439,0.652396452,1.471031411,-1.591411967,-1.013119906,-0.222919128
-3.792073294,-0.061030903,-0.304475334,1.298285755,0.683089563,-0.403260505,-0.994824231,0.56829182,-0.936140236,-1.264718704,1.029125977,-0.953672656,-1.137093506
-2.18441955,0.462738827,-3.144732974,-0.011535922,-0.521909788,0.599500368,-2.238253482,0.078403161,-0.052831672,-2.085146,0.626238131,1.5553783,-1.789317742
-3.609037537,2.003425723,-0.512296188,-1.531718614,1.58169457,-1.263422883,3.198675314,-1.038398036,-2.671127887,0.412755048,4.361899917,0.639552356,0.941223566
-5.037060776,0.429652438,0.224416803,1.73454963,1.379086939,-2.656651929,-2.832302781,1.168812478,-2.031208352,-1.229508631,1.03758458,0.306739105,0.656050308
0.376987567,-1.804976313,0.78923826,-1.38069573,0.086031657,-0.520580115,0.882702683,-0.210151479,-0.085250156,-1.948832354,-0.984926346,0.664340587,3.293911261
-2.09822665,0.123433684,-1.591946368,-0.907878154,-1.5944197,0.6720309,-1.636438737,0.49176866,1.156754686,-1.035934294,-0.468920578,0.275603653,-1.48530352
-1.627344737,0.506391297,-2.312625672,0.506401295,0.951550621,-2.029034282,-1.623516915,2.975383476,1.561992483,5.028762468,1.529040148,0.49421453,-1.542892031
-4.309875619,0.397128843,0.060584764,-0.119048386,0.722539802,0.539247414,1.410687205,-0.868900361,0.926403925,1.777153428,-0.98416772,-0.64208995,0.998766197
-3.138842248,0.325679693,0.351737614,-1.919235203,-1.626200891,1.952493092,1.38138343,-0.900311051,-0.020603062,1.445327885,-1.355771499,0.394061066,-0.358096241
-1.562313236,3.185151169,-3.049951922,-2.53104719,1.785310297,-0.233059249,1.426612546,1.733640951,-2.803673828,-1.712290026,0.676398228,-1.272501743,-1.682374751
-2.929935381,-0.805891291,2.386250108,0.976126622,3.768876932,2.76827684,1.540804779,-2.037088579,-3.010814889,2.148194217,2.236271751,1.224169427,-2.296482982
-3.116938335,1.193992549,-0.791296195,1.787570204,0.941287641,0.447167654,-1.283313659,0.542540298,-1.441241487,-0.170978028,1.412910205,-1.156386779,-2.282280878
-1.833738792,-0.644726629,0.114591628,0.794054482,-2.239909029,1.152382458,-1.66809539,-0.185579095,0.225950884,1.054231362,-0.890844752,-0.828817827,-0.953426522
1.71828994,0.317740095,-0.956490791,1.983928536,-1.436396775,-2.802531481,4.407321658,0.783178888,0.356005015,-2.466124964,-3.241498767,0.639420342,-2.270424733
-2.529321145,-0.110611073,1.369501455,-0.673962676,-2.659221674,0.456366595,-1.215791402,0.548034017,0.062994666,-0.067110224,-0.787233097,-0.192281886,-1.185471821
-4.562392338,-0.158357146,-1.039935667,2.299815195,0.294920639,0.851369375,-1.843957959,-0.698047476,1.411020686,0.336208722,-0.722829184,-2.217722548,0.81239955
-2.841026287,1.245883746,-2.820347263,-0.159008178,1.534407227,-1.062292619,-0.723209832,1.189680326,-2.202921523,-2.88532356,1.849836579,-0.290304538,-1.869023007
-2.426587671,-0.031199006,-0.974158716,-1.87542348,-1.415775749,1.657771841,0.457114399,0.626189382,1.266851593,-2.476453854,-0.483635563,0.401855986,-0.677358685
-2.83859051,0.183526087,0.274698485,-0.048148105,-2.65653287,0.587406508,0.498367273,1.063671276,-0.45939231,-2.925040487,0.852811026,1.126644789,1.673960726
-0.139305224,-0.938160522,-3.835882253,3.249085503,-2.308111273,-1.339958402,-3.808257713,0.031197641,-1.675920837,1.317241563,-0.134184267,1.71404876,0.666993519
0.748759698,-2.074833108,1.35972191,-0.337389445,0.253287118,1.272478893,0.333799675,-1.240751404,-0.829528667,0.826175215,-1.070813392,0.989985616,-0.393351838
-2.704800637,0.504804651,-3.246365953,-0.977577663,-0.130461899,0.17953004,-1.159123359,-0.268328159,-0.644539903,-1.320628513,0.999046853,3.535869605,-0.578862049
1.535315869,-0.688901396,0.153806641,-0.006187286,2.746745517,-0.551057679,1.170379617,-0.640674728,-1.34896706,-0.031033979,4.470800258,-0.964779038,-0.782761732
-3.386442643,0.651575293,-0.052405121,-0.27386949,-2.144838474,3.651825733,0.352987725,-2.305740625,-0.26421929,3.524564387,-1.48957327,1.104719176,-2.02701943
3.012438737,4.735295635,1.551622116,4.551334263,3.378096884,0.693019347,-2.560887479,2.868916853,-3.773024344,-0.029905175,2.271407014,0.279302796,-0.04013668
-2.169402144,1.19240688,0.388225156,-1.176426464,-1.095553666,-0.451576185,-0.589841261,0.76070963,-0.790474566,-0.703845136,-0.461791964,0.954903451,-1.231776285
